-33.91912	18.38777
-33.9201035	18.3846236
-33.91912	18.38777
-33.919276	18.3859377
-33.91912	18.38777
-33.976042	18.451514
-33.92872	18.40882
-33.93258	18.5127
-34.0137419	18.4587142
-25.745772	28.287055
-33.7284439	18.9665119
-27.560985	32.0844546
-25.7949309	28.325285
-29.59879	30.37408
-29.11266	26.20064
-25.846022	28.194341
-29.63564	30.42858
-27.76822	29.93104
-33.642978	19.451269
-33.83358	18.64142
-26.1703	28.14551
-33.9345519	18.885601
-26.1791299	28.03437
-26.1384	27.9589414
-33.9766273	18.4852467
-25.752852	28.287151
-23.930373	31.147837
-26.84174	26.66829
-30.09647	30.858469
-32.938778	28.0123413
-26.144965	28.068943
-33.98445	18.460265
-29.59127	30.4339199
-29.794266	30.821643
-33.947629	25.4938747
-33.976042	18.451514
-34.609957	19.366111
-28.166509	30.231754
-32.9658321	27.9375028
-26.176103	28.0358073
-25.7487333	28.2380432
-25.7868836	28.3140488
-25.9937228	28.0111357
-29.84554	30.99313
-26.13531	28.03988
-25.8605321	28.1472807
-26.0817718	28.0189894
-26.136161	28.0530361
-29.01457	29.86903
-25.8328199	28.19606
-29.83848	30.860477
-27.99215	26.72447
-26.14885	28.05907
-26.106132	28.066011
-26.106132	28.066011
-29.631827	30.4136674
-33.9751232	18.4660219
-25.653794	28.094039
-34.04287	18.3648
-25.805529	28.31875
-25.47638	30.98054
-34.06028	18.81248
-33.642394	19.451547
-26.104472	28.01074
-26.1591999	27.99242
-34.0393906	18.4167201
-26.0260752	28.0670471
-30.65955	23.9984699
-26.1039724	27.7712574
-26.81925	27.84062
-25.7499078	28.2455331
-22.5666347	17.1056232
-25.6306	27.78308
-33.917459	18.56075
-26.2600002	28.2566823
-26.1464547	27.9117185
-33.5844126	22.2056692
-26.8368499	26.67598
-25.47638	30.98054
-29.5928389	30.3919467
-26.2596911	27.909481
-25.659691	27.243191
-26.65692	27.98495
-29.8071527	30.8685555
-26.1189054	28.1379228
-26.272917	28.121058
-29.09002	26.1538499
-26.69773	27.09485
-26.1033109	27.973982
-25.8809076	28.2037171
-25.689477	28.279384
-26.145753	27.935742
-22.5794843	17.0901194
-25.805631	28.312459
-29.10439	26.1751699
-29.7302037	31.0480215
-26.185342	28.180427
-26.16028	27.98506
-34.1013685	18.8703333
-28.7576192	24.7861965
-28.74359	24.77115
-29.72771	31.06902
-26.0586195	28.018259
-25.7134569	28.223892
-29.6177092	30.3954282
-29.6177092	30.3954282
-26.70103	27.11774
-29.14734	26.17599
-26.7172899	27.85858
-29.08778	26.21478
-33.83282	18.63388
-33.9857949	18.4671509
-29.8516	30.93286
-29.11266	26.20064
-25.9833329	27.55
-33.8880429	18.5136667
-33.96217	25.5711799
-25.7865624	28.2689626
-20.3892418	57.382602
-26.15766	28.15452
-29.778072	31.043172
-29.957832	30.911616
-26.15749	28.07473
-33.85362	18.60959
-26.556983	27.98867
-26.05177	28.03886
-26.15356	27.91624
-27.97612	26.734461
-26.5015445	28.3416747
-26.766667	27.85
-27.43	29.16
-25.773216	29.452399
-25.7096805	28.1943968
-34.05818	18.8338
-30.054641	30.87135
-34.08359	18.85307
-26.08217	28.22863
-33.8799148	18.5751577
-26.71266	27.09188
-24.195258	29.013581
-33.9767389	18.505581
-25.820377	28.258748
-34.01217	18.43854
-25.4726399	30.97586
-34.0836205	18.852608
-33.9869879	18.469074
-25.741197	28.219693
-33.92872	18.40882
-34.07241	18.83581
-29.60293	30.38572
-26.074527	28.0122912
-33.93258	18.5127
-26.14767	28.0464
-33.8799148	18.5751577
-25.73134	28.21837
-26.12139	28.1049
-33.9552892	18.4921458
-25.68003	27.23582
-32.995174	27.915731
-25.713766	28.218914
-26.1898532	28.1573369
-26.690941	27.82649
-29.8366337	31.006087
-33.5801373	22.2129518
-25.73134	28.21837
-34.41178	19.1856
-25.7090736	28.2204987
-26.84718	26.66946
-33.8844597	18.4986056
-33.8844597	18.4986056
-26.0724545	28.085746
-34.0230524	18.4660975
-30.552243	29.424316
-26.1361862	28.0515619
-25.761726	28.290483
-26.19339	28.09056
-34.0821656	18.849942
-26.64407	27.92797
-29.0993411	26.1566221
-26.272917	28.121058
-29.52978	31.20168
-33.8241015	18.65983
-25.6871901	28.2731269
-26.518	29.984
-25.8591066	28.1772178
-25.76082	28.243311
-26.1143815	28.0198802
-26.27329	28.34679
-28.22948	28.33572
-26.1794514	28.0359442
-26.1008499	28.0467567
-26.11863	27.8828
-33.86145	18.63754
-25.669822	28.154885
-26.14384	27.88455
-29.779033	31.042848
-26.1305558	27.9106729
-25.769098	28.251593
-26.1009741	28.0817098
-33.8799148	18.5751577
-26.2077579	28.040021
-22.5542522	17.0878954
-33.9006399	18.612747
-25.7541499	28.3245802
-26.0165166	28.006441
-32.934928	27.993022
-26.10043	28.04192
-25.745312	28.204511
-26.997431	30.811081
-25.780521	28.364987
-26.19015	28.30554
-26.0841082	28.0606151
-26.02974	28.13952
-29.09371	26.16279
-26.1416103	27.8474978
-26.00675	28.0003
-23.90698	29.47677
-29.4812	30.21708
-26.15495	28.05782
-25.645509	28.226127
-33.9532	25.58136
-29.5863559	30.3763151
-34.1238881	18.3852062
-26.0617081	28.026054
-33.002453	27.899092
-23.3166667	30.7166667
-26.3261413	28.0978049
-26.272917	28.121058
-33.95679	25.50766
-33.8252	18.6560099
-34.07179	18.45029
-29.5298968	31.2019626
-34.01483	18.46603
-33.985945	18.4680429
-34.0140746	18.4633531
-25.7745389	28.337411
-33.9708569	18.467434
-34.08141	18.84504
-26.05177	28.03886
-26.0617081	28.026054
-33.985945	18.4680429
-23.90434	29.46195
-26.1603798	28.1859928
-29.662264	17.886512
-33.88845	18.6351099
-26.0617081	28.026054
-32.987824	27.897775
-27.99084	26.73081
-25.748357	28.196368
-33.933178	18.4023459
-23.9102483	29.4636901
-25.709819	28.18491
-28.74099	24.7678
-33.8799501	18.6319468
-29.1172543	26.1743456
-23.8733799	30.26816
-25.7736111	28.2166667
-26.15972	28.07576
-26.0909611	28.0154781
-26.1555799	27.9785878
-27.7639809	30.7943421
-25.67274	27.23981
-29.57318	30.35091
-29.0882337	26.2097888
-25.8121501	28.3099882
-25.8752749	29.2290821
-26.5161111	29.2027778
-26.1973174	28.0065055
-26.0954	28.05544
-26.63068	27.94595
-26.2036571	28.0031878
-29.790398	31.036426
-33.8106495	18.476421
-33.9833583	18.4697229
-26.1797222	27.7041667
-26.0388727	28.0695894
-26.24219	28.35268
-25.89718	29.23238
-33.876	18.61368
-33.82503	18.49165
-26.1304745	28.0622467
-24.35	30.966667
-34.10071	18.83921
-25.777874	28.225324
-25.76866	28.31991
-25.860609	28.1873131
-33.88769	18.63588
-25.8803404	29.2360364
-26.1430256	28.0017322
-25.768926	28.218024
-33.9166667	19.1333333
-26.1474699	28.03955
-26.277559	27.84824
-26.71056	27.11304
-29.1468661	26.2393209
-26.7729	27.84012
-33.96904	18.5345999
-29.857259	30.99185
-26.16566	28.32167
-26.0082547	27.9913218
-33.960569	22.465614
-25.715023	28.262294
-29.5298968	31.2019626
-29.822853	31.020779
-33.7666893	25.3912523
-26.0747696	27.9992457
-26.11344	27.99198
-26.0567779	28.0891177
-33.8754469	18.4968514
-29.9324	30.97631
-26.1529	28.07474
-26.1304745	28.0622467
-26.17449	28.14605
-26.09045	27.95583
-29.4298344	30.5807082
-25.6664526	28.1927401
-26.15697	28.33306
-34.0466527	18.3617443
-26.2592913	28.2555937
-26.1008941	28.341064
-25.6716799	27.23805
-29.54277	30.40874
-29.0993411	26.1566221
-26.13474	27.94855
-25.762251	28.205556
-32.983787	27.921055
-29.7749143	31.0034046
-29.530217	31.201091
-26.05063	28.08808
-33.96803	25.6049699
-26.2625798	28.4396532
-26.1189054	28.1379228
-25.6834369	27.233999
-33.9545256	25.5296187
-33.9352464	18.5084987
-33.981366	18.481649
-26.15018	28.16902
-25.7634006	28.2422988
-25.810967	28.263072
-23.9019922	29.4537857
-23.90625	29.45459
-29.1094683	26.2035127
-27.752657	24.809451
-34.1816263	22.1312982
-29.6137763	30.3961307
-26.17463	28.30512
-33.930398	25.5745169
-25.7477324	27.8871784
-29.76744	30.78013
-28.672732	20.4284431
-25.845847	28.199212
-25.79192	28.113052
-29.079223	26.213099
-26.07703	28.25337
-25.8328199	28.19606
-26.04081	28.06205
-25.8163632	28.3343025
-22.5542522	17.0878954
